year,quarter,quarter_str,zip3,substance,grams,zip3_pop,gramsper100K,cnty_RUCC
2019,3,2019Q3,014,METHYLPHENIDATE,5588.69,226035.8311,2472.48,1
2019,3,2019Q3,014,MORPHINE,1925.39,226035.8311,851.81,1
2019,3,2019Q3,014,OXYCODONE,5927.16,226035.8311,2622.22,1
2019,3,2019Q3,014,OXYMORPHONE,8.21,226035.8311,3.63,1
2019,3,2019Q3,014,TAPENTADOL,261,226035.8311,115.47,1
2019,3,2019Q3,015,AMPHETAMINE,7977.93,398406.3691,2002.46,1
2019,3,2019Q3,015,BUPRENORPHINE,1760.91,398406.3691,441.99,1
2019,3,2019Q3,015,CODEINE,2063.07,398406.3691,517.83,1
2019,3,2019Q3,015,FENTANYL,40.08,398406.3691,10.06,1
2019,3,2019Q3,015,HYDROCODONE,1352.29,398406.3691,339.42,1
2019,3,2019Q3,015,HYDROMORPHONE,139.15,398406.3691,34.93,1
2019,3,2019Q3,015,LISDEXAMFETAMINE,1606.54,398406.3691,403.24,1
2019,3,2019Q3,015,MEPERIDINE,32.68,398406.3691,8.2,1
2019,3,2019Q3,015,METHADONE,4155.83,398406.3691,1043.11,1
2019,3,2019Q3,015,METHYLPHENIDATE,7242.32,398406.3691,1817.82,1
2019,3,2019Q3,015,MORPHINE,2442.81,398406.3691,613.15,1
2019,3,2019Q3,015,OXYCODONE,8322,398406.3691,2088.82,1
2019,3,2019Q3,015,OXYMORPHONE,47.82,398406.3691,12,1
2019,3,2019Q3,015,TAPENTADOL,441,398406.3691,110.69,1
2019,3,2019Q3,016,AMPHETAMINE,5747.62,193705.332,2967.2,2
2019,3,2019Q3,016,BUPRENORPHINE,2425.18,193705.332,1251.99,2
2019,3,2019Q3,016,CODEINE,1582.81,193705.332,817.12,2
2019,3,2019Q3,016,FENTANYL,27.62,193705.332,14.26,2
2019,3,2019Q3,016,HYDROCODONE,870.68,193705.332,449.49,2
2019,3,2019Q3,016,HYDROMORPHONE,115.68,193705.332,59.72,2
2019,3,2019Q3,016,LISDEXAMFETAMINE,953.29,193705.332,492.13,2
2019,3,2019Q3,016,MEPERIDINE,4.9,193705.332,2.53,2
2019,3,2019Q3,016,METHADONE,9395.86,193705.332,4850.59,2
2019,3,2019Q3,016,METHYLPHENIDATE,3704.2,193705.332,1912.29,2
2019,3,2019Q3,016,MORPHINE,1528.61,193705.332,789.14,2
2019,3,2019Q3,016,OXYCODONE,6895.6,193705.332,3559.84,2
2019,3,2019Q3,016,OXYMORPHONE,9.63,193705.332,4.97,2
2019,3,2019Q3,016,TAPENTADOL,250,193705.332,129.06,2
2019,3,2019Q3,017,AMPHETAMINE,11748.04,407874.8666,2880.3,1
2019,3,2019Q3,017,BUPRENORPHINE,1554.76,407874.8666,381.19,1
2019,3,2019Q3,017,CODEINE,1813.95,407874.8666,444.73,1
2019,3,2019Q3,017,FENTANYL,47.89,407874.8666,11.74,1
2019,3,2019Q3,017,HYDROCODONE,1040.11,407874.8666,255.01,1
2019,3,2019Q3,017,HYDROMORPHONE,342.6,407874.8666,84,1
2019,3,2019Q3,017,LISDEXAMFETAMINE,2600.87,407874.8666,637.66,1
2019,3,2019Q3,017,MEPERIDINE,15.8,407874.8666,3.87,1
2019,3,2019Q3,017,METHADONE,3633.5,407874.8666,890.84,1
2019,3,2019Q3,017,METHAMPHETAMINE,2.41,407874.8666,0.59,1
2019,3,2019Q3,017,METHYLPHENIDATE,9695.66,407874.8666,2377.12,1
2019,3,2019Q3,017,MORPHINE,2930.11,407874.8666,718.38,1
2019,3,2019Q3,017,OXYCODONE,7483.58,407874.8666,1834.77,1
2019,3,2019Q3,017,OXYMORPHONE,5.35,407874.8666,1.31,1
2019,3,2019Q3,017,TAPENTADOL,574.5,407874.8666,140.85,1
2019,3,2019Q3,018,AMPHETAMINE,20762.97,713161.0414,2911.4,1
2019,3,2019Q3,018,BUPRENORPHINE,4328.36,713161.0414,606.93,1
2019,3,2019Q3,018,CODEINE,6688.81,713161.0414,937.91,1
2019,3,2019Q3,018,FENTANYL,109.61,713161.0414,15.37,1
2019,3,2019Q3,018,HYDROCODONE,3922.49,713161.0414,550.01,1
2019,3,2019Q3,018,HYDROMORPHONE,786.38,713161.0414,110.27,1
2019,3,2019Q3,018,LISDEXAMFETAMINE,4625.38,713161.0414,648.57,1
2019,3,2019Q3,018,MEPERIDINE,38.35,713161.0414,5.38,1
2019,3,2019Q3,018,METHADONE,20050.03,713161.0414,2811.43,1
2019,3,2019Q3,018,METHAMPHETAMINE,5.22,713161.0414,0.73,1
2019,3,2019Q3,018,METHYLPHENIDATE,13705.01,713161.0414,1921.73,1
2019,3,2019Q3,018,MORPHINE,7108.62,713161.0414,996.78,1
2019,3,2019Q3,018,OXYCODONE,21742.91,713161.0414,3048.81,1
2019,3,2019Q3,018,OXYMORPHONE,180.2,713161.0414,25.27,1
2019,3,2019Q3,018,TAPENTADOL,8014.5,713161.0414,1123.8,1
2019,3,2019Q3,019,AMPHETAMINE,18337.27,526999.7577,3479.56,1
2019,3,2019Q3,019,BUPRENORPHINE,3307.45,526999.7577,627.6,1
2019,3,2019Q3,019,CODEINE,2180.07,526999.7577,413.68,1
2019,3,2019Q3,019,FENTANYL,50.77,526999.7577,9.63,1
2019,3,2019Q3,019,HYDROCODONE,2018.81,526999.7577,383.08,1
2019,3,2019Q3,019,HYDROMORPHONE,308.3,526999.7577,58.5,1
2019,3,2019Q3,019,LISDEXAMFETAMINE,3986.57,526999.7577,756.47,1
2019,3,2019Q3,019,MEPERIDINE,92.6,526999.7577,17.57,1
2019,3,2019Q3,019,METHADONE,15560.95,526999.7577,2952.74,1
2019,3,2019Q3,019,METHAMPHETAMINE,3.21,526999.7577,0.61,1
2019,3,2019Q3,019,METHYLPHENIDATE,10204.44,526999.7577,1936.33,1
2019,3,2019Q3,019,MORPHINE,2861.16,526999.7577,542.91,1
2019,3,2019Q3,019,OXYCODONE,11473.16,526999.7577,2177.07,1
2019,3,2019Q3,019,OXYMORPHONE,71.9,526999.7577,13.64,1
2019,3,2019Q3,019,TAPENTADOL,1326,526999.7577,251.61,1
2019,3,2019Q3,020,AMPHETAMINE,14835.23,426687.3,3476.84,1
2019,3,2019Q3,020,BUPRENORPHINE,1964.45,426687.3,460.4,1
2019,3,2019Q3,020,CODEINE,1715.3,426687.3,402,1
2019,3,2019Q3,020,FENTANYL,38.54,426687.3,9.03,1
2019,3,2019Q3,020,HYDROCODONE,1029.53,426687.3,241.28,1
2019,3,2019Q3,020,HYDROMORPHONE,320.77,426687.3,75.18,1
2019,3,2019Q3,020,LISDEXAMFETAMINE,3388.82,426687.3,794.22,1
2019,3,2019Q3,020,MEPERIDINE,1.09,426687.3,0.26,1
2019,3,2019Q3,020,METHADONE,481.01,426687.3,112.73,1
2019,3,2019Q3,020,METHYLPHENIDATE,9533.67,426687.3,2234.35,1
2019,3,2019Q3,020,MORPHINE,1725.77,426687.3,404.46,1
2019,3,2019Q3,020,OXYCODONE,8103.24,426687.3,1899.11,1
2019,3,2019Q3,020,OXYMORPHONE,67.35,426687.3,15.78,1
2019,3,2019Q3,020,TAPENTADOL,322,426687.3,75.47,1
2019,3,2019Q3,021,AMPHETAMINE,35784.78,1432829.4,2497.49,1
2019,3,2019Q3,021,BUPRENORPHINE,10265.58,1432829.4,716.46,1
2019,3,2019Q3,021,CODEINE,5183.53,1432829.4,361.77,1
2019,3,2019Q3,021,FENTANYL,114.27,1432829.4,7.98,1
2019,3,2019Q3,021,HYDROCODONE,2359.14,1432829.4,164.65,1
2019,3,2019Q3,021,HYDROMORPHONE,1375.3,1432829.4,95.98,1
2019,3,2019Q3,021,LISDEXAMFETAMINE,6564.9,1432829.4,458.18,1
2019,3,2019Q3,021,MEPERIDINE,86.06,1432829.4,6.01,1
2019,3,2019Q3,021,METHADONE,24999.5,1432829.4,1744.76,1
2019,3,2019Q3,021,METHAMPHETAMINE,3.21,1432829.4,0.22,1
2019,3,2019Q3,021,METHYLPHENIDATE,18941.45,1432829.4,1321.96,1
2019,3,2019Q3,021,MORPHINE,5895.63,1432829.4,411.47,1
2019,3,2019Q3,021,OXYCODONE,26768.82,1432829.4,1868.25,1
2019,3,2019Q3,021,OXYMORPHONE,57.32,1432829.4,4,1
2019,3,2019Q3,021,TAPENTADOL,761.5,1432829.4,53.15,1
2019,3,2019Q3,022,AMPHETAMINE,1807.3,46307.45953,3902.83,1
2019,3,2019Q3,022,BUPRENORPHINE,151,46307.45953,326.08,1
2019,3,2019Q3,022,CODEINE,186.53,46307.45953,402.81,1
2019,3,2019Q3,022,FENTANYL,17.51,46307.45953,37.81,1
2019,3,2019Q3,022,HYDROCODONE,44.78,46307.45953,96.7,1
2019,3,2019Q3,022,HYDROMORPHONE,223.99,46307.45953,483.7,1
2019,3,2019Q3,022,LISDEXAMFETAMINE,482.71,46307.45953,1042.4,1
2019,3,2019Q3,022,MEPERIDINE,16.34,46307.45953,35.29,1
2019,3,2019Q3,022,METHADONE,288.8,46307.45953,623.66,1
2019,3,2019Q3,022,METHYLPHENIDATE,1160.8,46307.45953,2506.72,1
2019,3,2019Q3,022,MORPHINE,771.43,46307.45953,1665.89,1
2019,3,2019Q3,022,OXYCODONE,2561.86,46307.45953,5532.28,1
2019,3,2019Q3,022,OXYMORPHONE,28.73,46307.45953,62.04,1
2019,3,2019Q3,022,TAPENTADOL,96,46307.45953,207.31,1
2019,3,2019Q3,023,AMPHETAMINE,14375.82,442015.6791,3252.33,1
2019,3,2019Q3,023,BUPRENORPHINE,3528.02,442015.6791,798.17,1
2019,3,2019Q3,023,CODEINE,2070.38,442015.6791,468.4,1
2019,3,2019Q3,023,FENTANYL,57,442015.6791,12.9,1
2019,3,2019Q3,023,HYDROCODONE,1503.64,442015.6791,340.18,1
2019,3,2019Q3,023,HYDROMORPHONE,270.85,442015.6791,61.28,1
2019,3,2019Q3,023,LISDEXAMFETAMINE,2503.17,442015.6791,566.31,1
2019,3,2019Q3,023,MEPERIDINE,33.77,442015.6791,7.64,1
2019,3,2019Q3,023,METHADONE,8409.06,442015.6791,1902.43,1
2019,3,2019Q3,023,METHAMPHETAMINE,0.8,442015.6791,0.18,1
2019,3,2019Q3,023,METHYLPHENIDATE,8420.74,442015.6791,1905.08,1
2019,3,2019Q3,023,MORPHINE,3820.7,442015.6791,864.38,1
2019,3,2019Q3,023,OXYCODONE,13724.24,442015.6791,3104.92,1
2019,3,2019Q3,023,OXYMORPHONE,13.38,442015.6791,3.03,1
2019,3,2019Q3,023,TAPENTADOL,623,442015.6791,140.95,1
2019,3,2019Q3,024,AMPHETAMINE,11390.32,415570.5827,2740.89,1
2019,3,2019Q3,024,BUPRENORPHINE,1079.06,415570.5827,259.66,1
2019,3,2019Q3,024,CODEINE,1232.41,415570.5827,296.56,1
2019,3,2019Q3,024,FENTANYL,27.33,415570.5827,6.58,1
2019,3,2019Q3,024,HYDROCODONE,609.45,415570.5827,146.65,1
2019,3,2019Q3,024,HYDROMORPHONE,166.25,415570.5827,40.01,1
2019,3,2019Q3,024,LISDEXAMFETAMINE,3056.41,415570.5827,735.47,1
2019,3,2019Q3,024,MEPERIDINE,43.58,415570.5827,10.49,1
2019,3,2019Q3,024,METHADONE,1225.24,415570.5827,294.83,1
2019,3,2019Q3,024,METHAMPHETAMINE,4.02,415570.5827,0.97,1
2019,3,2019Q3,024,METHYLPHENIDATE,11011.91,415570.5827,2649.83,1
2019,3,2019Q3,024,MORPHINE,885.42,415570.5827,213.06,1
2019,3,2019Q3,024,OXYCODONE,4160.23,415570.5827,1001.09,1
2019,3,2019Q3,024,OXYMORPHONE,21.77,415570.5827,5.24,1
2019,3,2019Q3,024,TAPENTADOL,387,415570.5827,93.12,1
2019,3,2019Q3,025,AMPHETAMINE,4639.98,111426.8342,4164.15,1
2019,3,2019Q3,025,BUPRENORPHINE,1138.13,111426.8342,1021.41,1
2019,3,2019Q3,025,CODEINE,597.11,111426.8342,535.88,1
2019,3,2019Q3,025,FENTANYL,14.89,111426.8342,13.36,1
2019,3,2019Q3,025,HYDROCODONE,430.18,111426.8342,386.06,1
2019,3,2019Q3,025,HYDROMORPHONE,62.09,111426.8342,55.72,1
2019,3,2019Q3,025,LISDEXAMFETAMINE,944.62,111426.8342,847.75,1
2019,3,2019Q3,025,MEPERIDINE,3.27,111426.8342,2.93,1
2019,3,2019Q3,025,METHADONE,3524.2,111426.8342,3162.79,1
2019,3,2019Q3,025,METHYLPHENIDATE,2774.46,111426.8342,2489.94,1
2019,3,2019Q3,025,MORPHINE,935.44,111426.8342,839.51,1
2019,3,2019Q3,025,OXYCODONE,3943.54,111426.8342,3539.13,1
2019,3,2019Q3,025,OXYMORPHONE,13.38,111426.8342,12.01,1
2019,3,2019Q3,025,TAPENTADOL,53,111426.8342,47.56,1
2019,3,2019Q3,026,AMPHETAMINE,6093.5,155301.0788,3923.67,3
2019,3,2019Q3,026,BUPRENORPHINE,1661.96,155301.0788,1070.15,3
2019,3,2019Q3,026,CODEINE,967.95,155301.0788,623.27,3
2019,3,2019Q3,026,FENTANYL,18.54,155301.0788,11.94,3
2019,3,2019Q3,026,HYDROCODONE,737.36,155301.0788,474.79,3
2019,3,2019Q3,026,HYDROMORPHONE,111.71,155301.0788,71.93,3
2019,3,2019Q3,026,LISDEXAMFETAMINE,1203.03,155301.0788,774.64,3
2019,3,2019Q3,026,MEPERIDINE,1.09,155301.0788,0.7,3
2019,3,2019Q3,026,METHADONE,3643.88,155301.0788,2346.33,3
2019,3,2019Q3,026,METHYLPHENIDATE,3918.08,155301.0788,2522.89,3
2019,3,2019Q3,026,MORPHINE,1459.78,155301.0788,939.97,3
2019,3,2019Q3,026,OXYCODONE,5431.16,155301.0788,3497.18,3
2019,3,2019Q3,026,OXYMORPHONE,15.17,155301.0788,9.77,3
2019,3,2019Q3,026,TAPENTADOL,304.5,155301.0788,196.07,3
2019,3,2019Q3,027,AMPHETAMINE,13297.59,553176.1791,2403.86,1
2019,3,2019Q3,027,BUPRENORPHINE,6121.94,553176.1791,1106.69,1
2019,3,2019Q3,027,CODEINE,2543.38,553176.1791,459.78,1
2019,3,2019Q3,027,FENTANYL,112.83,553176.1791,20.4,1
2019,3,2019Q3,027,HYDROCODONE,2461.92,553176.1791,445.05,1
2019,3,2019Q3,027,HYDROMORPHONE,406.39,553176.1791,73.46,1
2019,3,2019Q3,027,LISDEXAMFETAMINE,2615.9,553176.1791,472.89,1
2019,3,2019Q3,027,MEPERIDINE,15.69,553176.1791,2.84,1
2019,3,2019Q3,027,METHADONE,20632.56,553176.1791,3729.84,1
2019,3,2019Q3,027,METHAMPHETAMINE,0.4,553176.1791,0.07,1
2019,3,2019Q3,027,METHYLPHENIDATE,8358.71,553176.1791,1511.04,1
2019,3,2019Q3,027,MORPHINE,6972.72,553176.1791,1260.49,1
2019,3,2019Q3,027,OXYCODONE,23563.26,553176.1791,4259.63,1
2019,3,2019Q3,027,OXYMORPHONE,299.21,553176.1791,54.09,1
2019,3,2019Q3,027,TAPENTADOL,1609,553176.1791,290.87,1
2019,3,2019Q3,028,AMPHETAMINE,25795.17,679500.102,3796.2,1
2019,3,2019Q3,028,BUPRENORPHINE,5291.85,679500.102,778.79,1
2019,3,2019Q3,028,CODEINE,2876.9,679500.102,423.38,1
2019,3,2019Q3,028,FENTANYL,72.9,679500.102,10.73,1
2019,3,2019Q3,028,HYDROCODONE,4584.81,679500.102,674.73,1
2019,3,2019Q3,028,HYDROMORPHONE,352.91,679500.102,51.94,1
2019,3,2019Q3,028,LISDEXAMFETAMINE,5295.4,679500.102,779.31,1
2019,3,2019Q3,028,MEPERIDINE,14.16,679500.102,2.08,1
2019,3,2019Q3,028,METHADONE,25183.98,679500.102,3706.25,1
2019,3,2019Q3,028,METHAMPHETAMINE,2.41,679500.102,0.35,1
2019,3,2019Q3,028,METHYLPHENIDATE,11674.96,679500.102,1718.17,1
2019,3,2019Q3,028,MORPHINE,5382.26,679500.102,792.09,1
2019,3,2019Q3,028,OXYCODONE,17958.72,679500.102,2642.93,1
2019,3,2019Q3,028,OXYMORPHONE,112.05,679500.102,16.49,1
2019,3,2019Q3,028,TAPENTADOL,1416,679500.102,208.39,1
2019,3,2019Q3,029,AMPHETAMINE,13748.83,379860.8989,3619.44,1
2019,3,2019Q3,029,BUPRENORPHINE,3783.52,379860.8989,996.03,1
2019,3,2019Q3,029,CODEINE,1573.76,379860.8989,414.3,1
2019,3,2019Q3,029,FENTANYL,37.47,379860.8989,9.86,1
2019,3,2019Q3,029,HYDROCODONE,2974.19,379860.8989,782.97,1
2019,3,2019Q3,029,HYDROMORPHONE,242.11,379860.8989,63.74,1
2019,3,2019Q3,029,LISDEXAMFETAMINE,2207.19,379860.8989,581.05,1
2019,3,2019Q3,029,MEPERIDINE,26.15,379860.8989,6.88,1
2019,3,2019Q3,029,METHADONE,24448.07,379860.8989,6436.06,1
2019,3,2019Q3,029,METHAMPHETAMINE,0.8,379860.8989,0.21,1
2019,3,2019Q3,029,METHYLPHENIDATE,5242.78,379860.8989,1380.18,1
2019,3,2019Q3,029,MORPHINE,2936.76,379860.8989,773.11,1
2019,3,2019Q3,029,OXYCODONE,11545.29,379860.8989,3039.35,1
2019,3,2019Q3,029,OXYMORPHONE,41.13,379860.8989,10.83,1
2019,3,2019Q3,029,TAPENTADOL,476.5,379860.8989,125.44,1
2019,3,2019Q3,030,AMPHETAMINE,13263.47,376109.8638,3526.49,1
2019,3,2019Q3,030,BUPRENORPHINE,1709.99,376109.8638,454.65,1
2019,3,2019Q3,030,CODEINE,1426.93,376109.8638,379.39,1
2019,3,2019Q3,030,FENTANYL,62.62,376109.8638,16.65,1
2019,3,2019Q3,030,HYDROCODONE,1678.82,376109.8638,446.36,1
2019,3,2019Q3,030,HYDROMORPHONE,337.82,376109.8638,89.82,1
2019,3,2019Q3,030,LISDEXAMFETAMINE,3994.67,376109.8638,1062.1,1
2019,3,2019Q3,030,MEPERIDINE,10.68,376109.8638,2.84,1
2019,3,2019Q3,030,METHADONE,3674.91,376109.8638,977.08,1
2019,3,2019Q3,030,METHYLPHENIDATE,8331.17,376109.8638,2215.09,1
2019,3,2019Q3,030,MORPHINE,3803.93,376109.8638,1011.39,1
2019,3,2019Q3,030,OXYCODONE,10729.1,376109.8638,2852.65,1
2019,3,2019Q3,030,OXYMORPHONE,64.23,376109.8638,17.08,1
2019,3,2019Q3,030,TAPENTADOL,1620,376109.8638,430.73,1
2019,3,2019Q3,031,AMPHETAMINE,6879.85,159859.9005,4303.67,1
2019,3,2019Q3,031,BUPRENORPHINE,1615.04,159859.9005,1010.28,1
2019,3,2019Q3,031,CODEINE,1040.2,159859.9005,650.69,1
2019,3,2019Q3,031,FENTANYL,29.78,159859.9005,18.63,1
2019,3,2019Q3,031,HYDROCODONE,1010.27,159859.9005,631.97,1
2019,3,2019Q3,031,HYDROMORPHONE,217.4,159859.9005,135.99,1
2019,3,2019Q3,031,LISDEXAMFETAMINE,2340.73,159859.9005,1464.24,1
2019,3,2019Q3,031,MEPERIDINE,2.53,159859.9005,1.58,1
2019,3,2019Q3,031,METHADONE,10338.28,159859.9005,6467.09,1
2019,3,2019Q3,031,METHAMPHETAMINE,3.21,159859.9005,2.01,1
2019,3,2019Q3,031,METHYLPHENIDATE,4794.51,159859.9005,2999.19,1
2019,3,2019Q3,031,MORPHINE,2303.71,159859.9005,1441.08,1
