year,quarter,quarter_str,zip3,substance,grams,zip3_pop,gramsper100K,cnty_RUCC
2020,2,2020Q2,030,HYDROMORPHONE,255.61,378544.4843,67.52,1
2020,2,2020Q2,030,LISDEXAMFETAMINE,4042.65,378544.4843,1067.95,1
2020,2,2020Q2,030,MEPERIDINE,19.61,378544.4843,5.18,1
2020,2,2020Q2,030,METHADONE,3043.29,378544.4843,803.95,1
2020,2,2020Q2,030,METHYLPHENIDATE,8262.03,378544.4843,2182.58,1
2020,2,2020Q2,030,MORPHINE,3261.4,378544.4843,861.56,1
2020,2,2020Q2,030,OXYCODONE,9789.33,378544.4843,2586.04,1
2020,2,2020Q2,030,OXYMORPHONE,35.33,378544.4843,9.33,1
2020,2,2020Q2,030,TAPENTADOL,1346.5,378544.4843,355.7,1
2020,2,2020Q2,031,AMPHETAMINE,6943.78,160192.8901,4334.64,1
2020,2,2020Q2,031,BUPRENORPHINE,1645.43,160192.8901,1027.16,1
2020,2,2020Q2,031,CODEINE,1067.82,160192.8901,666.58,1
2020,2,2020Q2,031,FENTANYL,25.66,160192.8901,16.02,1
2020,2,2020Q2,031,HYDROCODONE,849,160192.8901,529.99,1
2020,2,2020Q2,031,HYDROMORPHONE,190.73,160192.8901,119.06,1
2020,2,2020Q2,031,LISDEXAMFETAMINE,2241.87,160192.8901,1399.48,1
2020,2,2020Q2,031,MEPERIDINE,2.18,160192.8901,1.36,1
2020,2,2020Q2,031,METHADONE,9644.4,160192.8901,6020.49,1
2020,2,2020Q2,031,METHAMPHETAMINE,3.21,160192.8901,2,1
